"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"MT000016597","LUQA, MT","2020-12-12",,"59","64",
"MT000016597","LUQA, MT","2020-12-13",,"57","62",
"MT000016597","LUQA, MT","2020-12-14","0.00","58","63",
"MT000016597","LUQA, MT","2020-12-15","0.00","56","66","47"
"MT000016597","LUQA, MT","2020-12-16","0.00","57",,"50"
"MT000016597","LUQA, MT","2020-12-17","0.00","58",,"52"
"MT000016597","LUQA, MT","2020-12-18","0.00","60","65","56"
"MT000016597","LUQA, MT","2020-12-19","0.00","61","65","60"
"MT000016597","LUQA, MT","2020-12-20",,"60",,
"MT000016597","LUQA, MT","2020-12-21",,"60",,
"MT000016597","LUQA, MT","2020-12-22","0.00","59",,
"MT000016597","LUQA, MT","2020-12-23","0.00","57",,"51"
"MT000016597","LUQA, MT","2020-12-24","0.00","59",,"53"
"MT000016597","LUQA, MT","2020-12-25",,"61","64",
"MT000016597","LUQA, MT","2020-12-26","0.00","56",,
"MT000016597","LUQA, MT","2020-12-27",,"52",,
"MT000016597","LUQA, MT","2020-12-28",,"56",,
"MT000016597","LUQA, MT","2020-12-29",,"59",,"57"
"MT000016597","LUQA, MT","2020-12-30","0.00","60","64",
"MT000016597","LUQA, MT","2020-12-31",,"54","60",
"MT000016597","LUQA, MT","2021-01-01","0.00","55",,"47"
"MT000016597","LUQA, MT","2021-01-02","0.82","57",,"53"
"MT000016597","LUQA, MT","2021-01-03","0.02","57","63",
"MT000016597","LUQA, MT","2021-01-04","0.00","51","56","43"
"MT000016597","LUQA, MT","2021-01-05","0.00","55",,"49"
"MT000016597","LUQA, MT","2021-01-06","0.00","59","64",
"MT000016597","LUQA, MT","2021-01-07","0.00","63",,"60"
"MT000016597","LUQA, MT","2021-01-08","0.00","65",,
"MT000016597","LUQA, MT","2021-01-09","0.01","68",,
"MT000016597","LUQA, MT","2021-01-10","0.00","66",,
"MT000016597","LUQA, MT","2021-01-11","0.00","58","65",
"MT000016597","LUQA, MT","2021-01-12","0.00","53",,
"MT000016597","LUQA, MT","2021-01-13","0.02","54","58","47"
"MT000016597","LUQA, MT","2021-01-14","0.05","56",,"52"
"MT000016597","LUQA, MT","2021-01-15","0.00","57",,
"MT000016597","LUQA, MT","2021-01-16",,"53",,
"MT000016597","LUQA, MT","2021-01-17","0.44","51",,"43"
"MT000016597","LUQA, MT","2021-01-18","0.00","53",,
"MT000016597","LUQA, MT","2021-01-19","0.02","49","58","43"
"MT000016597","LUQA, MT","2021-01-20","0.00","55","61","43"
"MT000016597","LUQA, MT","2021-01-21","0.00","60","63","56"
"MT000016597","LUQA, MT","2021-01-22","0.00","60","65",
"MT000016597","LUQA, MT","2021-01-23","0.00","58","63",
"MT000016597","LUQA, MT","2021-01-24","0.04","58","63","54"
"MT000016597","LUQA, MT","2021-01-25","0.02","57",,"52"
"MT000016597","LUQA, MT","2021-01-26","0.00","56","59",
"MT000016597","LUQA, MT","2021-01-27","0.31","52",,"45"
"MT000016597","LUQA, MT","2021-01-28","0.00","56","62",
"MT000016597","LUQA, MT","2021-01-29","0.00","62","67","55"
"MT000016597","LUQA, MT","2021-01-30","0.00","60","65",
"MT000016597","LUQA, MT","2021-01-31","0.00","58",,"55"
"MT000016597","LUQA, MT","2021-02-01","0.00","58",,"54"
"MT000016597","LUQA, MT","2021-02-02",,"58","63","54"
"MT000016597","LUQA, MT","2021-02-03","0.00","57","66","49"
"MT000016597","LUQA, MT","2021-02-04",,"59","64",
"MT000016597","LUQA, MT","2021-02-05","0.00","62",,"56"
"MT000016597","LUQA, MT","2021-02-06","0.00","62",,"56"
"MT000016597","LUQA, MT","2021-02-07","0.00","63","71",
"MT000016597","LUQA, MT","2021-02-08",,"58","65","54"
"MT000016597","LUQA, MT","2021-02-09",,"60",,"55"
"MT000016597","LUQA, MT","2021-02-10","0.00","61",,"55"
"MT000016597","LUQA, MT","2021-02-13",,"59",,
"MT000016597","LUQA, MT","2021-02-14","0.07","51","58",
"MT000016597","LUQA, MT","2021-02-15","0.06","46",,"42"
"MT000016597","LUQA, MT","2021-02-16","0.00","48","54","44"
"MT000016597","LUQA, MT","2021-02-17","0.00","53","60","45"
"MT000016597","LUQA, MT","2021-02-18",,"53","60",
"MT000016597","LUQA, MT","2021-02-19","0.00","54",,"48"
"MT000016597","LUQA, MT","2021-02-21",,"56","63","53"
"MT000016597","LUQA, MT","2021-02-22","0.00","58","63",
"MT000016597","LUQA, MT","2021-02-23","0.00","56","63",
"MT000016597","LUQA, MT","2021-02-24","0.00","55","65","47"
"MT000016597","LUQA, MT","2021-02-25",,"55","63",
"MT000016597","LUQA, MT","2021-02-26","0.00","56","62",
"MT000016597","LUQA, MT","2021-02-27","0.00","55","64","48"
"MT000016597","LUQA, MT","2021-02-28","0.01","57","64","49"
"MT000016597","LUQA, MT","2021-03-01","0.00","58","62",
"MT000016597","LUQA, MT","2021-03-02","0.00","56","62",
"MT000016597","LUQA, MT","2021-03-03","0.00","57",,
"MT000016597","LUQA, MT","2021-03-04","0.00","56","63","49"
"MT000016597","LUQA, MT","2021-03-05","0.00","58","63","52"
"MT000016597","LUQA, MT","2021-03-06",,"58",,
"MT000016597","LUQA, MT","2021-03-07","0.00","58","62",
"MT000016597","LUQA, MT","2021-03-08",,"56","59","53"
"MT000016597","LUQA, MT","2021-03-09",,"57",,
"MT000016597","LUQA, MT","2021-03-10",,"57","63",
"MT000016597","LUQA, MT","2021-03-11","0.00","56","63",
"MT000016597","LUQA, MT","2021-03-12","0.00","55","62","47"
"MT000016597","LUQA, MT","2021-03-13","0.00","55","61","49"
"MT000016597","LUQA, MT","2021-03-14","0.00","56","63",
"MT000016597","LUQA, MT","2021-03-15","0.00","57","61","53"
"MT000016597","LUQA, MT","2021-03-16",,"54",,
"MT000016597","LUQA, MT","2021-03-17","0.29","55","61","49"
"MT000016597","LUQA, MT","2021-03-18","0.00","56",,
"MT000016597","LUQA, MT","2021-03-19",,"55","61",
"MT000016597","LUQA, MT","2021-03-20","0.00","59","67","52"
"MT000016597","LUQA, MT","2021-03-21","0.02","57","63",
"MT000016597","LUQA, MT","2021-03-22","0.00","53",,
"MT000016597","LUQA, MT","2021-03-23","0.01","51","56","45"
"MT000016597","LUQA, MT","2021-03-24","0.13","52","58","48"
"MT000016597","LUQA, MT","2021-03-25","0.00","54",,"47"
"MT000016597","LUQA, MT","2021-03-26",,"56","65",
"MT000016597","LUQA, MT","2021-03-27","0.00","57","63",
"MT000016597","LUQA, MT","2021-03-28","0.00","60","66",
"MT000016597","LUQA, MT","2021-03-29","0.00","59",,
"MT000016597","LUQA, MT","2021-03-30","0.01","58","68","50"
"MT000016597","LUQA, MT","2021-03-31","0.01","59","69","51"
"MT000016597","LUQA, MT","2021-04-01","0.00","60",,
"MT000016597","LUQA, MT","2021-04-02","0.00","60","67","53"
"MT000016597","LUQA, MT","2021-04-03",,"65","77",
"MT000016597","LUQA, MT","2021-04-04",,"60","63",
"MT000016597","LUQA, MT","2021-04-05",,"56",,
"MT000016597","LUQA, MT","2021-04-06","0.05","59","66","52"
"MT000016597","LUQA, MT","2021-04-07","0.00","61","69",
"MT000016597","LUQA, MT","2021-04-08","0.02","55","60",
"MT000016597","LUQA, MT","2021-04-09","0.00","54","61","49"
"MT000016597","LUQA, MT","2021-04-10","0.00","57","64","48"
"MT000016597","LUQA, MT","2021-04-11","0.00","60","65","54"
"MT000016597","LUQA, MT","2021-04-12","0.00","60",,
"MT000016597","LUQA, MT","2021-04-13",,"59","67",
"MT000016597","LUQA, MT","2021-04-14","0.00","58","65","50"
"MT000016597","LUQA, MT","2021-04-15","0.00","59",,"53"
"MT000016597","LUQA, MT","2021-04-16",,"59",,
"MT000016597","LUQA, MT","2021-04-17","0.00","59","64",
"MT000016597","LUQA, MT","2021-04-18","0.00","59","67",
"MT000016597","LUQA, MT","2021-04-19","0.00","57",,"53"
"MT000016597","LUQA, MT","2021-04-20","0.00","58","65","52"
"MT000016597","LUQA, MT","2021-04-21","0.00","62","67","53"
"MT000016597","LUQA, MT","2021-04-22",,"62",,
"MT000016597","LUQA, MT","2021-04-23",,"61","65",
"MT000016597","LUQA, MT","2021-04-24","0.01","61","69","57"
"MT000016597","LUQA, MT","2021-04-25","0.00","61","69",
"MT000016597","LUQA, MT","2021-04-26","0.00","62","68","53"
"MT000016597","LUQA, MT","2021-04-27",,"65",,
"MT000016597","LUQA, MT","2021-04-28","0.00","68","79",
"MT000016597","LUQA, MT","2021-04-29","0.00","67","78","60"
"MT000016597","LUQA, MT","2021-04-30",,"66","74",
"MT000016597","LUQA, MT","2021-05-01","0.00","68",,"62"
"MT000016597","LUQA, MT","2021-05-02","0.00","69","80","64"
"MT000016597","LUQA, MT","2021-05-03","0.00","66",,
"MT000016597","LUQA, MT","2021-05-04","0.00","66","74","58"
"MT000016597","LUQA, MT","2021-05-05","0.00","67",,"61"
"MT000016597","LUQA, MT","2021-05-06",,"65","71",
"MT000016597","LUQA, MT","2021-05-07","0.00","68","79","60"
"MT000016597","LUQA, MT","2021-05-08","0.00","69","80","60"
"MT000016597","LUQA, MT","2021-05-09","0.00","66","76","57"
"MT000016597","LUQA, MT","2021-05-10","0.01","67","73",
"MT000016597","LUQA, MT","2021-05-11","0.00","67","74","62"
"MT000016597","LUQA, MT","2021-05-12","0.00","65","73",
"MT000016597","LUQA, MT","2021-05-13","0.00","65","73","57"
"MT000016597","LUQA, MT","2021-05-14","0.00","67","75","57"
"MT000016597","LUQA, MT","2021-05-15","0.00","66","72","61"
"MT000016597","LUQA, MT","2021-05-16","0.00","67","79","58"
"MT000016597","LUQA, MT","2021-05-17","0.00","75",,
"MT000016597","LUQA, MT","2021-05-18","0.00","72",,
"MT000016597","LUQA, MT","2021-05-19","0.00","73","86",
"MT000016597","LUQA, MT","2021-05-20","0.00","68",,
"MT000016597","LUQA, MT","2021-05-21","0.00","67","74",
"MT000016597","LUQA, MT","2021-05-22","0.00","67","73","62"
"MT000016597","LUQA, MT","2021-05-23","0.00","69","77","62"
"MT000016597","LUQA, MT","2021-05-24","0.00","70","77","62"
"MT000016597","LUQA, MT","2021-05-25","0.00","71","82","62"
"MT000016597","LUQA, MT","2021-05-26","0.04","71","80","64"
"MT000016597","LUQA, MT","2021-05-27","0.00","72","81","64"
"MT000016597","LUQA, MT","2021-05-28",,"72","80",
"MT000016597","LUQA, MT","2021-05-29","0.00","70",,
"MT000016597","LUQA, MT","2021-05-30","0.00","72","85","62"
"MT000016597","LUQA, MT","2021-05-31","0.00","71","79","64"
"MT000016597","LUQA, MT","2021-06-01","0.00","70","77","64"
"MT000016597","LUQA, MT","2021-06-02","0.03","70","76",
"MT000016597","LUQA, MT","2021-06-03","0.00","71","78","66"
"MT000016597","LUQA, MT","2021-06-04","0.00","72",,
"MT000016597","LUQA, MT","2021-06-05","0.00","73","83","64"
"MT000016597","LUQA, MT","2021-06-06","0.00","71","80","64"
"MT000016597","LUQA, MT","2021-06-07","0.00","73","81","66"
"MT000016597","LUQA, MT","2021-06-08","0.00","73",,"66"
"MT000016597","LUQA, MT","2021-06-09","0.00","72","79","66"
"MT000016597","LUQA, MT","2021-06-10","0.00","73","81",
"MT000016597","LUQA, MT","2021-06-11","0.00","74","82","65"
"MT000016597","LUQA, MT","2021-06-12","0.00","74","86",
"MT000016597","LUQA, MT","2021-06-13","0.00","74","83",
"MT000016597","LUQA, MT","2021-06-14","0.00","75","84",
"MT000016597","LUQA, MT","2021-06-15","0.00","74","81",
"MT000016597","LUQA, MT","2021-06-16","0.00","73","81",
"MT000016597","LUQA, MT","2021-06-17","0.00","73","79",
"MT000016597","LUQA, MT","2021-06-18","0.00","74","80","67"
"MT000016597","LUQA, MT","2021-06-19","0.00","78","88","68"
"MT000016597","LUQA, MT","2021-06-20","0.00","82","95","71"
"MT000016597","LUQA, MT","2021-06-21","0.00","85","95","72"
"MT000016597","LUQA, MT","2021-06-22","0.00","85","95",
"MT000016597","LUQA, MT","2021-06-23","0.00","88","97",
"MT000016597","LUQA, MT","2021-06-24","0.00","88","104","75"
"MT000016597","LUQA, MT","2021-06-25","0.00","88","106","76"
"MT000016597","LUQA, MT","2021-06-26","0.00","88","103","76"
"MT000016597","LUQA, MT","2021-06-27","0.00","87","97","77"
"MT000016597","LUQA, MT","2021-06-28","0.00","86","98","76"
"MT000016597","LUQA, MT","2021-06-29","0.00","87",,"77"
"MT000016597","LUQA, MT","2021-06-30","0.00","91","107",
"MT000016597","LUQA, MT","2021-07-01","0.00","87","98",
"MT000016597","LUQA, MT","2021-07-02","0.00","83","94","76"
"MT000016597","LUQA, MT","2021-07-03","0.00","84","96",
"MT000016597","LUQA, MT","2021-07-04","0.00","84","94",
"MT000016597","LUQA, MT","2021-07-05","0.00","82","88","77"
"MT000016597","LUQA, MT","2021-07-06","0.00","82",,
"MT000016597","LUQA, MT","2021-07-07","0.00","83","93","73"
"MT000016597","LUQA, MT","2021-07-08","0.00","83",,"75"
"MT000016597","LUQA, MT","2021-07-09","0.00","84","94","76"
"MT000016597","LUQA, MT","2021-07-10","0.00","82","94",
"MT000016597","LUQA, MT","2021-07-11","0.00","81","88","72"
"MT000016597","LUQA, MT","2021-07-12","0.00","81","88","73"
"MT000016597","LUQA, MT","2021-07-13","0.00","81","87",
"MT000016597","LUQA, MT","2021-07-14","0.00","82","90","74"
"MT000016597","LUQA, MT","2021-07-15","0.00","79","89","74"
"MT000016597","LUQA, MT","2021-07-16","0.00","80","89","72"
"MT000016597","LUQA, MT","2021-07-17","0.00","77","83",
"MT000016597","LUQA, MT","2021-07-18","0.00","77","83",
"MT000016597","LUQA, MT","2021-07-19","0.00","78","86","72"
"MT000016597","LUQA, MT","2021-07-20","0.00","78","85","73"
"MT000016597","LUQA, MT","2021-07-21","0.00","80","87",
"MT000016597","LUQA, MT","2021-07-22","0.00","83","94","73"
"MT000016597","LUQA, MT","2021-07-23","0.00","82","90","74"
"MT000016597","LUQA, MT","2021-07-24","0.00","83",,"74"
"MT000016597","LUQA, MT","2021-07-25","0.00","82","92","71"
"MT000016597","LUQA, MT","2021-07-26","0.00","81","90","73"
"MT000016597","LUQA, MT","2021-07-27","0.00","82","91",
"MT000016597","LUQA, MT","2021-07-28","0.00","86","96",
"MT000016597","LUQA, MT","2021-07-29","0.00","88","98","79"
"MT000016597","LUQA, MT","2021-07-30","0.00","88","99","78"
"MT000016597","LUQA, MT","2021-07-31","0.00","88","100",
"MT000016597","LUQA, MT","2021-08-01","0.00","90","99","79"
"MT000016597","LUQA, MT","2021-08-02","0.00","90","100","80"
"MT000016597","LUQA, MT","2021-08-03","0.00","87",,"78"
"MT000016597","LUQA, MT","2021-08-04","0.00","87","99","78"
"MT000016597","LUQA, MT","2021-08-05","0.00","87",,
"MT000016597","LUQA, MT","2021-08-06","0.00","85","96","77"
"MT000016597","LUQA, MT","2021-08-07","0.00","84","91","79"
"MT000016597","LUQA, MT","2021-08-08","0.00","83","90",
"MT000016597","LUQA, MT","2021-08-09","0.00","84","92","77"
"MT000016597","LUQA, MT","2021-08-10","0.01","89","105",
"MT000016597","LUQA, MT","2021-08-11","0.00","92","104",
"MT000016597","LUQA, MT","2021-08-12","0.00","87","96",
"MT000016597","LUQA, MT","2021-08-13","0.00","85","93",
"MT000016597","LUQA, MT","2021-08-14","0.00","85","94","76"
"MT000016597","LUQA, MT","2021-08-15","0.00","84",,
"MT000016597","LUQA, MT","2021-08-16","0.00","83","91","76"
"MT000016597","LUQA, MT","2021-08-17","0.00","85",,"80"
"MT000016597","LUQA, MT","2021-08-18","0.00","82","88",
"MT000016597","LUQA, MT","2021-08-19","0.00","80","89","75"
"MT000016597","LUQA, MT","2021-08-20","0.00","80","90",
"MT000016597","LUQA, MT","2021-08-21","0.00","81","88",
"MT000016597","LUQA, MT","2021-08-22","0.00","80","87","73"
"MT000016597","LUQA, MT","2021-08-23","0.02","81","92","73"
"MT000016597","LUQA, MT","2021-08-24","0.00","81","88","73"
"MT000016597","LUQA, MT","2021-08-25","0.00","83","89","76"
"MT000016597","LUQA, MT","2021-08-26","0.00","85","92",
"MT000016597","LUQA, MT","2021-08-27","0.00","81","91",
"MT000016597","LUQA, MT","2021-08-28","0.00","82","90","73"
"MT000016597","LUQA, MT","2021-08-29","0.00","82","90",
"MT000016597","LUQA, MT","2021-08-30","0.00","79","86","73"
"MT000016597","LUQA, MT","2021-08-31","0.00","80","89",
"MT000016597","LUQA, MT","2021-09-01","0.00","80",,"75"
"MT000016597","LUQA, MT","2021-09-02","0.00","79","87","73"
"MT000016597","LUQA, MT","2021-09-03","0.00","80","85","75"
"MT000016597","LUQA, MT","2021-09-04","0.00","81","86","77"
"MT000016597","LUQA, MT","2021-09-05","0.00","81","89","73"
"MT000016597","LUQA, MT","2021-09-06",,"79","85",
"MT000016597","LUQA, MT","2021-09-07","0.00","77","82",
"MT000016597","LUQA, MT","2021-09-08","0.00","76","82",
"MT000016597","LUQA, MT","2021-09-09","0.67","76","83","68"
"MT000016597","LUQA, MT","2021-09-10","0.03","80","86","74"
"MT000016597","LUQA, MT","2021-09-11","0.00","80",,
"MT000016597","LUQA, MT","2021-09-12","0.00","78",,
"MT000016597","LUQA, MT","2021-09-13","0.00","78","85",
"MT000016597","LUQA, MT","2021-09-14","0.00","78",,"71"
"MT000016597","LUQA, MT","2021-09-15","0.00","76","85",
"MT000016597","LUQA, MT","2021-09-16","0.00","78","84","69"
"MT000016597","LUQA, MT","2021-09-17","0.00","80","86","76"
"MT000016597","LUQA, MT","2021-09-18","0.00","82","90","76"
"MT000016597","LUQA, MT","2021-09-19","0.00","82","93",
"MT000016597","LUQA, MT","2021-09-20","0.00","80","90","73"
"MT000016597","LUQA, MT","2021-09-21",,"79","85",
"MT000016597","LUQA, MT","2021-09-22","0.00","78",,"77"
"MT000016597","LUQA, MT","2021-09-23","0.00","76",,
"MT000016597","LUQA, MT","2021-09-24","0.00","78",,
"MT000016597","LUQA, MT","2021-09-25","0.00","79","85",
"MT000016597","LUQA, MT","2021-09-26","0.00","77","83",
"MT000016597","LUQA, MT","2021-09-27","0.00","77","84","70"
"MT000016597","LUQA, MT","2021-09-28",,"79","86",
"MT000016597","LUQA, MT","2021-09-29","0.00","76",,
"MT000016597","LUQA, MT","2021-09-30","0.02","76","83","71"
"MT000016597","LUQA, MT","2021-10-01","0.01","75",,"71"
"MT000016597","LUQA, MT","2021-10-02","0.00","73",,
"MT000016597","LUQA, MT","2021-10-03","1.11","72","79",
"MT000016597","LUQA, MT","2021-10-04","0.00","74","80","68"
"MT000016597","LUQA, MT","2021-10-05","0.00","75",,
"MT000016597","LUQA, MT","2021-10-06","0.04","76","81",
"MT000016597","LUQA, MT","2021-10-07","0.00","71",,
"MT000016597","LUQA, MT","2021-10-08","0.02","70",,"65"
"MT000016597","LUQA, MT","2021-10-09","0.00","71","77","65"
"MT000016597","LUQA, MT","2021-10-10","0.00","68","75",
"MT000016597","LUQA, MT","2021-10-11","0.09","67","74","62"
"MT000016597","LUQA, MT","2021-10-12","0.00","68","74","62"
"MT000016597","LUQA, MT","2021-10-13","0.00","67",,
"MT000016597","LUQA, MT","2021-10-14","0.34","63",,
"MT000016597","LUQA, MT","2021-10-15","0.87","64",,
"MT000016597","LUQA, MT","2021-10-16","0.01","67","73","62"
"MT000016597","LUQA, MT","2021-10-17","0.00","67",,"58"
"MT000016597","LUQA, MT","2021-10-18","0.00","65","72","59"
"MT000016597","LUQA, MT","2021-10-19","1.44","67",,
"MT000016597","LUQA, MT","2021-10-20","0.00","67","72",
"MT000016597","LUQA, MT","2021-10-21","0.00","68",,"59"
"MT000016597","LUQA, MT","2021-10-22","0.00","73","77","69"
"MT000016597","LUQA, MT","2021-10-23","0.00","73","77","69"
"MT000016597","LUQA, MT","2021-10-24",,"73","79",
"MT000016597","LUQA, MT","2021-10-25","0.00","66","71",
"MT000016597","LUQA, MT","2021-10-26",,"68",,
"MT000016597","LUQA, MT","2021-10-27",,"67",,
"MT000016597","LUQA, MT","2021-10-28",,"64",,
"MT000016597","LUQA, MT","2021-10-29","1.27","62",,
"MT000016597","LUQA, MT","2021-10-30","0.31","66","71",
"MT000016597","LUQA, MT","2021-10-31","0.00","65",,
"MT000016597","LUQA, MT","2021-11-01",,"69","73",
"MT000016597","LUQA, MT","2021-11-02","0.00","69","73",
"MT000016597","LUQA, MT","2021-11-03","0.00","70","74","62"
"MT000016597","LUQA, MT","2021-11-04",,"73","78",
"MT000016597","LUQA, MT","2021-11-05",,"68","72","61"
"MT000016597","LUQA, MT","2021-11-06","0.00","73","78","68"
"MT000016597","LUQA, MT","2021-11-07","0.00","72","76",
"MT000016597","LUQA, MT","2021-11-08",,"71",,
"MT000016597","LUQA, MT","2021-11-09",,"69",,
"MT000016597","LUQA, MT","2021-11-10","0.24","68","72","63"
"MT000016597","LUQA, MT","2021-11-11","0.87","65","70",
"MT000016597","LUQA, MT","2021-11-12","0.46","62","71",
"MT000016597","LUQA, MT","2021-11-13","0.00","62","72",
"MT000016597","LUQA, MT","2021-11-14","0.00","61","69","54"
"MT000016597","LUQA, MT","2021-11-15","0.09","62","69","56"
"MT000016597","LUQA, MT","2021-11-16","0.00","66","73","57"
"MT000016597","LUQA, MT","2021-11-17","0.00","66","71",
"MT000016597","LUQA, MT","2021-11-18","0.00","62","68","57"
"MT000016597","LUQA, MT","2021-11-19","0.00","62","69",
"MT000016597","LUQA, MT","2021-11-20","0.00","60",,
"MT000016597","LUQA, MT","2021-11-21","0.00","61",,"53"
"MT000016597","LUQA, MT","2021-11-22",,"64",,"58"
"MT000016597","LUQA, MT","2021-11-23","0.00","63","70",
"MT000016597","LUQA, MT","2021-11-24","0.00","60","68","54"
"MT000016597","LUQA, MT","2021-11-25","0.00","62",,
"MT000016597","LUQA, MT","2021-11-26","2.63","61","66","56"
"MT000016597","LUQA, MT","2021-11-27","0.00","62","64",
"MT000016597","LUQA, MT","2021-11-28",,"59",,
"MT000016597","LUQA, MT","2021-11-29",,"56",,
"MT000016597","LUQA, MT","2021-11-30",,"54","60",
"MT000016597","LUQA, MT","2021-12-01","0.00","56","62","51"
"MT000016597","LUQA, MT","2021-12-02","0.00","62",,"55"
"MT000016597","LUQA, MT","2021-12-03","0.00","58","63",
"MT000016597","LUQA, MT","2021-12-04",,"56","62",
"MT000016597","LUQA, MT","2021-12-05",,"58","62",
"MT000016597","LUQA, MT","2021-12-06",,"53",,
"MT000016597","LUQA, MT","2021-12-07",,"56",,
"MT000016597","LUQA, MT","2021-12-08",,"59","63",
"MT000016597","LUQA, MT","2021-12-09",,"56",,
"MT000016597","LUQA, MT","2021-12-10","0.06","57",,"47"
"MT000016597","LUQA, MT","2021-12-11","0.00","54",,
"MT000016597","LUQA, MT","2021-12-12",,"55","60",
"MT000016597","LUQA, MT","2021-12-13","0.00","53",,
"MT000016597","LUQA, MT","2021-12-14","0.00","55","62","48"
"MT000016597","LUQA, MT","2021-12-15","0.00","53","61",
"MT000016597","LUQA, MT","2021-12-16","0.00","51","57","46"
"MT000016597","LUQA, MT","2021-12-17","0.00","53",,"47"
"MT000016597","LUQA, MT","2021-12-18","0.00","54","61","48"
"MT000016597","LUQA, MT","2021-12-19","0.00","51","56",
"MT000016597","LUQA, MT","2021-12-20","0.00","54",,"47"
"MT000016597","LUQA, MT","2021-12-21","0.00","55","61",
"MT000016597","LUQA, MT","2021-12-22","0.00","56",,"47"
"MT000016597","LUQA, MT","2021-12-23","0.00","57","60",
"MT000016597","LUQA, MT","2021-12-24",,"55",,"47"
"MT000016597","LUQA, MT","2021-12-25","0.00","61","64","53"
"MT000016597","LUQA, MT","2021-12-26",,"62",,
"MT000016597","LUQA, MT","2021-12-27",,"60","65","57"
"MT000016597","LUQA, MT","2021-12-28","0.02","60","63","59"
"MT000016597","LUQA, MT","2021-12-29","0.00","60",,"58"
"MT000016597","LUQA, MT","2021-12-30","0.00","59",,
"MT000016597","LUQA, MT","2021-12-31","0.00","56","64",
