"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"BE000006447","UCCLE, BE","2016-01-01","0.08",,"42",,
"BE000006447","UCCLE, BE","2016-01-02","0.10",,"46","52","42"
"BE000006447","UCCLE, BE","2016-01-03","0.47",,"43",,
"BE000006447","UCCLE, BE","2016-01-04","0.38",,"44",,"39"
"BE000006447","UCCLE, BE","2016-01-05","0.00",,"44",,"41"
"BE000006447","UCCLE, BE","2016-01-06","0.04",,"44","48","42"
"BE000006447","UCCLE, BE","2016-01-07","0.44",,"43","47",
"BE000006447","UCCLE, BE","2016-01-08","0.00",,"41","47",
"BE000006447","UCCLE, BE","2016-01-09","0.01",,"43",,"40"
"BE000006447","UCCLE, BE","2016-01-10","0.08",,"44","48",
"BE000006447","UCCLE, BE","2016-01-11","0.16",,"42","45","38"
"BE000006447","UCCLE, BE","2016-01-12","0.07",,"42","45","39"
"BE000006447","UCCLE, BE","2016-01-13","0.06",,"41","43",
"BE000006447","UCCLE, BE","2016-01-14","0.28",,"38","41",
"BE000006447","UCCLE, BE","2016-01-15","1.42","1.2","35","38","32"
"BE000006447","UCCLE, BE","2016-01-16","0.04",,"36","43",
"BE000006447","UCCLE, BE","2016-01-17","0.19",,"31","38",
"BE000006447","UCCLE, BE","2016-01-18","0.00",,"25","31","20"
"BE000006447","UCCLE, BE","2016-01-19","0.00",,"26","35",
"BE000006447","UCCLE, BE","2016-01-20","0.04",,"30",,"24"
"BE000006447","UCCLE, BE","2016-01-21","0.00",,"33","41","26"
"BE000006447","UCCLE, BE","2016-01-22","0.16",,"35",,"30"
"BE000006447","UCCLE, BE","2016-01-23","0.12",,"43","45","38"
"BE000006447","UCCLE, BE","2016-01-24","0.03",,"45","47","40"
"BE000006447","UCCLE, BE","2016-01-25","0.00",,"51","59",
"BE000006447","UCCLE, BE","2016-01-26","0.00",,"50","52","48"
"BE000006447","UCCLE, BE","2016-01-27","0.14",,"50","52",
"BE000006447","UCCLE, BE","2016-01-28","0.28",,"43",,
"BE000006447","UCCLE, BE","2016-01-29","0.00",,"45","49","38"
"BE000006447","UCCLE, BE","2016-01-30","0.55",,"44",,
"BE000006447","UCCLE, BE","2016-01-31","0.08",,"44",,"37"
"BE000006447","UCCLE, BE","2016-02-01","0.06",,"51",,
"BE000006447","UCCLE, BE","2016-02-02","0.55",,"46",,
"BE000006447","UCCLE, BE","2016-02-03","0.04",,"40","44",
"BE000006447","UCCLE, BE","2016-02-04","0.24",,"42","49","35"
"BE000006447","UCCLE, BE","2016-02-05","0.03",,"47","49","43"
"BE000006447","UCCLE, BE","2016-02-06","0.00",,"49",,
"BE000006447","UCCLE, BE","2016-02-07","0.08",,"47",,
"BE000006447","UCCLE, BE","2016-02-08","0.51",,"46","48",
"BE000006447","UCCLE, BE","2016-02-09","0.72",,"40",,
"BE000006447","UCCLE, BE","2016-02-10","0.10",,"39","43","36"
"BE000006447","UCCLE, BE","2016-02-11","0.00",,"38",,"35"
"BE000006447","UCCLE, BE","2016-02-12","0.04",,"37","45",
"BE000006447","UCCLE, BE","2016-02-13","0.12",,"34","37","29"
"BE000006447","UCCLE, BE","2016-02-14","0.14",,"35","37",
"BE000006447","UCCLE, BE","2016-02-15","0.20",,"36","42",
"BE000006447","UCCLE, BE","2016-02-16","0.00",,"32","42","26"
"BE000006447","UCCLE, BE","2016-02-17","0.00",,"33","42",
"BE000006447","UCCLE, BE","2016-02-18",,,"34",,"30"
"BE000006447","UCCLE, BE","2016-02-19","0.08",,"38","46",
"BE000006447","UCCLE, BE","2016-02-20","0.39",,"46",,"39"
"BE000006447","UCCLE, BE","2016-02-21","0.20",,"51","53","49"
"BE000006447","UCCLE, BE","2016-02-22","0.52",,"45",,
"BE000006447","UCCLE, BE","2016-02-23","0.28",,"38","44",
