DATE,PRCP,TAVG,TMAX,TMIN
2021-06-14,0.0,77,,66.0
2021-06-15,0.0,75,85.0,64.0
2021-06-16,0.0,75,84.0,
2021-06-17,0.0,76,,64.0
2021-06-18,0.0,76,87.0,
2021-06-19,0.0,78,87.0,68.0
2021-06-20,0.01,76,86.0,66.0
2021-06-21,0.0,77,85.0,69.0
2021-06-22,0.0,78,84.0,69.0
2021-06-23,0.0,78,85.0,
2021-06-24,0.0,79,87.0,
2021-06-25,0.0,80,88.0,71.0
2021-06-26,0.01,83,94.0,71.0
2021-06-27,0.0,85,,
2021-06-28,0.0,88,98.0,77.0
2021-06-29,0.0,89,99.0,79.0
2021-06-30,0.0,87,98.0,78.0
2021-07-01,0.01,84,95.0,
2021-07-02,0.01,83,92.0,73.0
2021-07-03,0.0,83,95.0,74.0
2021-07-04,0.0,83,92.0,71.0
2021-07-05,0.0,81,,70.0
2021-07-06,0.01,81,,71.0
2021-07-07,0.0,82,,71.0
2021-07-08,0.0,85,94.0,73.0
2021-07-09,0.0,86,,
2021-07-10,0.0,87,98.0,77.0
2021-07-11,0.0,85,94.0,
2021-07-12,0.0,85,93.0,72.0
2021-07-13,0.0,86,99.0,76.0
2021-07-14,0.0,85,,75.0
2021-07-15,0.0,88,98.0,
2021-07-16,0.01,89,99.0,76.0
2021-07-17,0.0,85,94.0,74.0
2021-07-18,0.0,84,92.0,76.0
2021-07-19,0.0,85,93.0,74.0
2021-07-20,0.0,86,,
2021-07-21,0.0,85,93.0,73.0
2021-07-22,0.0,84,,
2021-07-23,0.0,84,90.0,77.0
2021-07-24,0.0,85,93.0,75.0
2021-07-25,0.0,86,95.0,76.0
2021-07-26,0.0,87,97.0,
2021-07-27,0.0,90,101.0,80.0
2021-07-28,0.0,92,102.0,82.0
2021-07-29,0.0,89,,
2021-07-30,0.0,87,97.0,76.0
2021-07-31,0.0,87,,
2021-08-01,0.0,87,,74.0
2021-08-02,0.0,88,97.0,
2021-08-03,0.0,90,101.0,
2021-08-04,0.0,88,100.0,76.0
2021-08-05,0.0,88,101.0,76.0
2021-08-06,0.0,89,103.0,77.0
2021-08-07,0.0,87,95.0,76.0
2021-08-08,0.0,87,96.0,78.0
2021-08-09,0.0,89,97.0,
2021-08-10,0.0,90,100.0,
2021-08-11,,89,,
2021-08-12,0.0,88,95.0,80.0
2021-08-13,0.0,88,97.0,79.0
2021-08-14,0.0,91,,81.0
2021-08-15,0.0,89,99.0,82.0
2021-08-16,0.0,88,99.0,78.0
2021-08-17,0.0,86,96.0,73.0
2021-08-18,0.0,85,95.0,
2021-08-19,0.0,83,,73.0
2021-08-20,0.0,85,91.0,
2021-08-21,0.0,85,,73.0
2021-08-22,0.0,87,,
2021-08-23,0.0,84,,73.0
2021-08-24,0.0,84,94.0,
2021-08-25,0.0,83,92.0,72.0
2021-08-26,0.0,85,92.0,73.0
2021-08-27,0.0,85,99.0,72.0
2021-08-28,0.0,82,,71.0
2021-08-29,0.0,83,92.0,73.0
2021-08-30,,83,92.0,
2021-08-31,,83,,
2021-09-01,,83,,
2021-09-02,0.0,83,,
2021-09-03,0.0,85,96.0,
2021-09-04,0.0,85,95.0,
2021-09-05,,83,93.0,
2021-09-06,0.0,80,88.0,69.0
2021-09-07,0.0,82,90.0,73.0
2021-09-08,0.0,82,,74.0
2021-09-09,0.0,84,94.0,75.0
2021-09-10,0.0,82,92.0,
2021-09-11,0.0,80,89.0,69.0
2021-09-12,0.0,79,,
2021-09-13,0.0,79,88.0,69.0
2021-09-14,0.0,79,89.0,70.0
2021-09-15,0.0,79,88.0,
2021-09-16,,75,,
2021-09-17,0.0,79,89.0,68.0
2021-09-18,0.0,80,,72.0
2021-09-19,0.0,80,90.0,
2021-09-20,0.0,81,90.0,71.0
2021-09-21,0.0,81,90.0,
2021-09-22,0.0,81,,72.0
2021-09-23,0.0,79,92.0,68.0
2021-09-24,0.0,76,,
2021-09-25,0.0,76,85.0,
2021-09-26,0.0,78,90.0,
2021-09-27,0.0,79,,67.0
2021-09-28,0.0,77,,
2021-09-29,0.0,76,85.0,67.0
2021-09-30,0.0,76,,68.0
2021-10-01,0.0,76,84.0,67.0
2021-10-02,0.0,77,,65.0
2021-10-03,0.0,78,89.0,67.0
2021-10-04,0.0,77,87.0,67.0
2021-10-05,0.0,76,,
2021-10-06,0.0,75,,
2021-10-07,0.0,74,84.0,62.0
2021-10-08,0.0,77,88.0,64.0
2021-10-09,0.0,77,89.0,
2021-10-10,0.0,77,,
2021-10-11,0.0,73,,62.0
2021-10-12,0.0,76,,
2021-10-13,,76,,
2021-10-14,,74,,
2021-10-15,0.0,73,82.0,64.0
2021-10-16,,74,,
2021-10-17,,72,,
2021-10-18,,73,,
2021-10-19,,74,,
2021-10-20,0.0,74,,
2021-10-21,0.0,72,,61.0
2021-10-22,0.0,73,86.0,62.0
2021-10-23,0.0,73,84.0,
2021-10-24,0.0,71,,
2021-10-25,0.0,70,79.0,61.0
2021-10-26,0.0,71,,60.0
2021-10-27,0.0,71,,
2021-10-28,0.01,70,79.0,64.0
2021-10-29,0.02,71,,
2021-10-30,0.0,71,81.0,62.0
2021-10-31,0.57,70,79.0,58.0
2021-11-01,0.0,76,82.0,69.0
2021-11-02,0.0,72,81.0,
2021-11-03,0.0,69,80.0,
2021-11-04,0.0,71,81.0,
2021-11-05,0.0,71,81.0,61.0
2021-11-06,0.0,74,,64.0
2021-11-07,0.0,73,87.0,
2021-11-08,0.0,71,,61.0
2021-11-09,0.0,70,83.0,
2021-11-10,0.0,68,79.0,60.0
2021-11-11,0.0,65,73.0,
2021-11-12,0.0,66,,55.0
2021-11-13,0.0,68,79.0,61.0
2021-11-14,0.0,70,79.0,64.0
2021-11-15,0.0,69,,
2021-11-16,0.0,66,,56.0
2021-11-17,0.0,67,,59.0
2021-11-18,0.0,68,78.0,
2021-11-19,0.0,66,75.0,
2021-11-20,0.02,62,71.0,
2021-11-21,0.59,62,70.0,
2021-11-22,0.55,64,74.0,
2021-11-23,0.0,65,,57.0
2021-11-24,0.02,67,,60.0
2021-11-25,0.02,65,73.0,
2021-11-26,0.0,63,74.0,55.0
2021-11-27,0.0,64,,55.0
2021-11-28,0.0,66,76.0,57.0
2021-11-29,0.01,67,,
2021-11-30,0.01,68,78.0,62.0
2021-12-01,0.0,62,71.0,
2021-12-02,0.0,60,,
2021-12-03,0.0,61,,51.0
2021-12-04,0.0,62,69.0,
2021-12-05,0.0,60,,
2021-12-06,2.61,62,,
2021-12-07,0.0,67,74.0,
2021-12-08,0.35,57,68.0,
2021-12-09,0.61,59,,49.0
2021-12-10,0.0,60,,51.0
2021-12-11,0.0,62,,57.0
2021-12-12,0.0,63,71.0,
2021-12-13,0.0,66,,60.0
2021-12-14,0.01,63,,
2021-12-15,0.13,56,63.0,49.0
2021-12-16,0.48,56,67.0,47.0
2021-12-17,0.0,55,,
2021-12-18,,54,,
2021-12-19,,57,63.0,
2021-12-20,,53,,
2021-12-21,0.0,57,67.0,46.0
2021-12-22,0.14,53,,46.0
2021-12-23,0.0,52,63.0,42.0
2021-12-24,,51,59.0,
2021-12-25,0.0,52,64.0,40.0
2021-12-26,0.0,58,,
2021-12-27,0.0,57,67.0,
2021-12-28,0.0,56,65.0,
2021-12-29,0.0,57,,50.0
2021-12-30,,60,64.0,
2021-12-31,,59,,
